"Arquivo","Caminho","Linhas","Flask","FastAPI","SQLite","Requests","Pandas","Numpy","Streamlit","Tkinter","OpenAI","Classes","Funcoes"
"IOTEC_CORE_DIRECTIVE_SYSTEM.py","C:\IOTEC\NUCLEO_CONSOLIDADO\LABORATORIO\IOTEC_CORE_DIRECTIVE_SYSTEM.py","415","False","False","False","False","False","False","False","False","False","1","9"
"IOTEC_CORE_EMAIL_24H.py","C:\IOTEC\NUCLEO_CONSOLIDADO\LABORATORIO\IOTEC_CORE_EMAIL_24H.py","373","False","False","False","False","False","False","False","False","False","0","10"
"IOTEC_CORE_LIVE_QUEUE.py","C:\IOTEC\NUCLEO_CONSOLIDADO\LABORATORIO\IOTEC_CORE_LIVE_QUEUE.py","376","False","False","False","False","False","False","True","False","False","0","6"
"IOTEC_CORE_MANAGER.py","C:\IOTEC\NUCLEO_CONSOLIDADO\LABORATORIO\IOTEC_CORE_MANAGER.py","448","True","False","False","True","False","False","False","False","False","0","5"
"IOTEC_CORE_QUEUE_PANEL.py","C:\IOTEC\NUCLEO_CONSOLIDADO\LABORATORIO\IOTEC_CORE_QUEUE_PANEL.py","214","False","False","False","False","False","False","True","False","False","0","3"
"IOTEC_CORE_RUNNER.py","C:\IOTEC\NUCLEO_CONSOLIDADO\LABORATORIO\IOTEC_CORE_RUNNER.py","32","False","False","False","False","False","False","False","False","False","0","0"
"IOTEC_CUSTOMER_SERVICE_CORE.py","C:\IOTEC\NUCLEO_CONSOLIDADO\LABORATORIO\IOTEC_CUSTOMER_SERVICE_CORE.py","861","False","False","False","False","False","False","False","False","False","3","13"
"IOTEC_DATABASE_CORE.py","C:\IOTEC\NUCLEO_CONSOLIDADO\LABORATORIO\IOTEC_DATABASE_CORE.py","290","False","False","True","True","False","False","False","False","False","0","0"
"IOTEC_DEPLOYMENT_DIAGNOSTIC.py","C:\IOTEC\NUCLEO_CONSOLIDADO\LABORATORIO\IOTEC_DEPLOYMENT_DIAGNOSTIC.py","322","True","False","False","False","False","False","False","False","False","0","0"
"IOTEC_DEPLOY_MASTER.py","C:\IOTEC\NUCLEO_CONSOLIDADO\LABORATORIO\IOTEC_DEPLOY_MASTER.py","338","True","False","False","False","False","False","False","False","False","0","11"
"IOTEC_DEPLOY_MASTER_V2.py","C:\IOTEC\NUCLEO_CONSOLIDADO\LABORATORIO\IOTEC_DEPLOY_MASTER_V2.py","337","True","False","False","False","False","False","False","False","False","0","11"
"IOTEC_DEPLOY_MASTER_V3.py","C:\IOTEC\NUCLEO_CONSOLIDADO\LABORATORIO\IOTEC_DEPLOY_MASTER_V3.py","358","True","False","False","False","False","False","False","False","False","0","12"
"IOTEC_DEPLOY_NETLIFY.py","C:\IOTEC\NUCLEO_CONSOLIDADO\LABORATORIO\IOTEC_DEPLOY_NETLIFY.py","78","False","False","False","False","False","False","False","False","False","0","0"
"IOTEC_DEPLOY_ORQUESTRADOR.py","C:\IOTEC\NUCLEO_CONSOLIDADO\LABORATORIO\IOTEC_DEPLOY_ORQUESTRADOR.py","325","True","False","False","False","False","False","False","False","False","0","11"
"IOTEC_DUAL_EXPERIENCE.py","C:\IOTEC\NUCLEO_CONSOLIDADO\LABORATORIO\IOTEC_DUAL_EXPERIENCE.py","215","False","False","False","False","False","False","False","False","False","0","4"
"IOTEC_FIRST_REVENUE_ENGINE.py","C:\IOTEC\NUCLEO_CONSOLIDADO\LABORATORIO\IOTEC_FIRST_REVENUE_ENGINE.py","927","True","False","True","False","False","False","False","False","False","0","8"
"IOTEC_FORM_TO_EMAIL.py","C:\IOTEC\NUCLEO_CONSOLIDADO\LABORATORIO\IOTEC_FORM_TO_EMAIL.py","61","False","False","False","False","False","False","False","False","False","0","1"
"IOTEC_FULL_FLOW.py","C:\IOTEC\NUCLEO_CONSOLIDADO\LABORATORIO\IOTEC_FULL_FLOW.py","172","False","False","False","False","False","False","False","False","False","0","3"
"IOTEC_GATEWAY_CORE.py","C:\IOTEC\NUCLEO_CONSOLIDADO\LABORATORIO\IOTEC_GATEWAY_CORE.py","603","True","False","False","True","False","False","False","False","False","0","4"
"IOTEC_GLOBAL_CORE.py","C:\IOTEC\NUCLEO_CONSOLIDADO\LABORATORIO\IOTEC_GLOBAL_CORE.py","1517","True","False","True","False","False","False","False","False","False","0","8"
"IOTEC_GLOBAL_OPERATIONAL_CORE.py","C:\IOTEC\NUCLEO_CONSOLIDADO\LABORATORIO\IOTEC_GLOBAL_OPERATIONAL_CORE.py","989","True","False","True","True","False","False","False","False","False","0","7"
"IOTEC_GLOBAL_READINESS_CHECK.py","C:\IOTEC\NUCLEO_CONSOLIDADO\LABORATORIO\IOTEC_GLOBAL_READINESS_CHECK.py","437","False","False","False","False","False","False","False","False","False","1","7"
"IOTEC_GLOBAL_SHOPPING_PLATFORM.py","C:\IOTEC\NUCLEO_CONSOLIDADO\LABORATORIO\IOTEC_GLOBAL_SHOPPING_PLATFORM.py","399","True","False","False","False","False","False","False","False","False","0","1"
"IOTEC_INTELLIGENT_CURATOR.py","C:\IOTEC\NUCLEO_CONSOLIDADO\LABORATORIO\IOTEC_INTELLIGENT_CURATOR.py","705","True","False","False","False","False","False","False","False","False","0","6"
"IOTEC_MAIL_CORE_INTELIGENTE.py","C:\IOTEC\NUCLEO_CONSOLIDADO\LABORATORIO\IOTEC_MAIL_CORE_INTELIGENTE.py","244","False","False","False","False","False","False","False","False","False","0","3"
"IOTEC_MAIL_FILTER.py","C:\IOTEC\NUCLEO_CONSOLIDADO\LABORATORIO\IOTEC_MAIL_FILTER.py","110","False","False","False","False","False","False","False","False","False","0","1"
"IOTEC_MAIL_HUB.py","C:\IOTEC\NUCLEO_CONSOLIDADO\LABORATORIO\IOTEC_MAIL_HUB.py","204","False","False","False","False","False","False","False","False","False","0","2"
"IOTEC_MAIL_MANAGER.py","C:\IOTEC\NUCLEO_CONSOLIDADO\LABORATORIO\IOTEC_MAIL_MANAGER.py","181","False","False","False","False","False","False","False","False","False","0","3"
"IOTEC_MAIL_TO_CORE.py","C:\IOTEC\NUCLEO_CONSOLIDADO\LABORATORIO\IOTEC_MAIL_TO_CORE.py","55","False","False","False","False","False","False","False","False","False","0","1"
"IOTEC_MEDIA.py","C:\IOTEC\NUCLEO_CONSOLIDADO\LABORATORIO\IOTEC_MEDIA.py","663","False","False","False","False","False","False","False","False","False","0","6"
"IOTEC_MEDIA_ORCHESTRATION_CORE.py","C:\IOTEC\NUCLEO_CONSOLIDADO\LABORATORIO\IOTEC_MEDIA_ORCHESTRATION_CORE.py","488","True","False","False","False","False","False","False","False","False","0","0"
"IOTEC_MEMORY_ENGINE.py","C:\IOTEC\NUCLEO_CONSOLIDADO\LABORATORIO\IOTEC_MEMORY_ENGINE.py","82","False","False","False","False","False","False","False","False","False","0","4"
"IOTEC_MINIMAL_REAL_CORE.py","C:\IOTEC\NUCLEO_CONSOLIDADO\LABORATORIO\IOTEC_MINIMAL_REAL_CORE.py","614","True","False","True","True","False","False","False","False","False","0","7"
"IOTEC_MULTI_MAIL_CORE.py","C:\IOTEC\NUCLEO_CONSOLIDADO\LABORATORIO\IOTEC_MULTI_MAIL_CORE.py","227","False","False","False","False","False","False","False","False","False","0","4"
"IOTEC_MULTI_SECTOR_RADAR.py","C:\IOTEC\NUCLEO_CONSOLIDADO\LABORATORIO\IOTEC_MULTI_SECTOR_RADAR.py","187","False","False","False","False","False","False","True","False","False","0","1"
"IOTEC_NEURAL_ECOSYSTEM_CORE_FINAL.py","C:\IOTEC\NUCLEO_CONSOLIDADO\LABORATORIO\IOTEC_NEURAL_ECOSYSTEM_CORE_FINAL.py","998","False","False","False","False","False","False","False","False","False","10","29"
"iotec_nucleus.py","C:\IOTEC\NUCLEO_CONSOLIDADO\LABORATORIO\iotec_nucleus.py","843","False","False","False","False","False","False","False","False","False","5","19"
"IOTEC_OPERATIONAL_WORKFLOW_ARCHITECTURE.py","C:\IOTEC\NUCLEO_CONSOLIDADO\LABORATORIO\IOTEC_OPERATIONAL_WORKFLOW_ARCHITECTURE.py","1056","False","False","False","False","False","False","False","False","False","3","16"
"IOTEC_PANEL_24H.py","C:\IOTEC\NUCLEO_CONSOLIDADO\LABORATORIO\IOTEC_PANEL_24H.py","91","False","False","False","False","False","False","True","False","False","0","1"
"IOTEC_PERSISTENT_OPERATIONAL_CORE.py","C:\IOTEC\NUCLEO_CONSOLIDADO\LABORATORIO\IOTEC_PERSISTENT_OPERATIONAL_CORE.py","1331","False","False","True","False","False","False","False","False","False","1","17"
"IOTEC_PROGRAMMING_GRID_ENGINE.py","C:\IOTEC\NUCLEO_CONSOLIDADO\LABORATORIO\IOTEC_PROGRAMMING_GRID_ENGINE.py","760","False","False","False","False","False","False","False","False","False","0","5"
"IOTEC_Revenue_Strategy_Engine.py","C:\IOTEC\NUCLEO_CONSOLIDADO\LABORATORIO\IOTEC_Revenue_Strategy_Engine.py","475","False","False","False","False","False","False","False","False","False","0","0"
"Iotec_Spine.py","C:\IOTEC\NUCLEO_CONSOLIDADO\LABORATORIO\Iotec_Spine.py","253","False","False","False","False","False","False","False","False","False","2","7"
"Iotec_Spine_Core.py","C:\IOTEC\NUCLEO_CONSOLIDADO\LABORATORIO\Iotec_Spine_Core.py","76","False","False","False","False","False","False","False","False","False","0","0"
"Iotec_Spine_Core_Architecture.py","C:\IOTEC\NUCLEO_CONSOLIDADO\LABORATORIO\Iotec_Spine_Core_Architecture.py","1375","False","False","False","False","False","False","True","False","False","13","35"
"IOTEC_STARTUP_CHECKLIST_ENGINE.py","C:\IOTEC\NUCLEO_CONSOLIDADO\LABORATORIO\IOTEC_STARTUP_CHECKLIST_ENGINE.py","877","False","False","False","False","False","False","False","False","False","7","19"
"IOTEC_SYSTEM_FLOW_PANEL.py","C:\IOTEC\NUCLEO_CONSOLIDADO\LABORATORIO\IOTEC_SYSTEM_FLOW_PANEL.py","285","False","False","False","False","False","False","True","False","False","0","3"
"IOTEC_TEMPLATE.py","C:\IOTEC\NUCLEO_CONSOLIDADO\LABORATORIO\IOTEC_TEMPLATE.py","36","False","False","False","False","False","False","False","False","False","0","0"
"IOTEC_TRAFFIC_CONTROLLER.py","C:\IOTEC\NUCLEO_CONSOLIDADO\LABORATORIO\IOTEC_TRAFFIC_CONTROLLER.py","877","True","False","False","False","False","False","False","False","False","0","13"
"IOTEC_TTS.py","C:\IOTEC\NUCLEO_CONSOLIDADO\LABORATORIO\IOTEC_TTS.py","13","False","False","False","False","False","False","False","False","False","0","1"
"IOTEC_ULTRACORE_ARCHITECTURE.py","C:\IOTEC\NUCLEO_CONSOLIDADO\LABORATORIO\IOTEC_ULTRACORE_ARCHITECTURE.py","1347","False","True","False","False","False","False","False","False","False","3","18"
"IOTEC_WHATSAPP_AUTOMATION.py","C:\IOTEC\NUCLEO_CONSOLIDADO\LABORATORIO\IOTEC_WHATSAPP_AUTOMATION.py","53","False","False","False","False","False","False","False","False","False","0","1"
"IOTEC_WHATS_LINK.py","C:\IOTEC\NUCLEO_CONSOLIDADO\LABORATORIO\IOTEC_WHATS_LINK.py","53","False","False","False","False","False","False","False","False","False","0","1"
"JAGUAR.py","C:\IOTEC\NUCLEO_CONSOLIDADO\LABORATORIO\JAGUAR.py","125","True","False","False","False","False","False","False","False","False","0","1"
"jaguar.py.servidor.py","C:\IOTEC\NUCLEO_CONSOLIDADO\LABORATORIO\jaguar.py.servidor.py","55","True","False","False","False","False","False","False","False","False","0","3"
"JGR.py","C:\IOTEC\NUCLEO_CONSOLIDADO\LABORATORIO\JGR.py","8","False","False","False","False","False","False","False","False","False","0","0"
"KYC.py","C:\IOTEC\NUCLEO_CONSOLIDADO\LABORATORIO\KYC.py","46","False","False","False","False","False","False","False","False","False","0","0"
"ler.py","C:\IOTEC\NUCLEO_CONSOLIDADO\LABORATORIO\ler.py","4","False","False","False","False","False","False","False","False","False","0","0"
"ler_emails.py","C:\IOTEC\NUCLEO_CONSOLIDADO\LABORATORIO\ler_emails.py","72","False","False","False","False","False","False","False","False","False","0","1"
"LIVE_EXECUTIVE_VISUAL.py","C:\IOTEC\NUCLEO_CONSOLIDADO\LABORATORIO\LIVE_EXECUTIVE_VISUAL.py","1361","True","False","False","True","False","False","False","False","False","0","3"
"LIVE_OPERATIONAL_CORE.py","C:\IOTEC\NUCLEO_CONSOLIDADO\LABORATORIO\LIVE_OPERATIONAL_CORE.py","1575","False","False","True","True","False","False","False","False","False","1","13"
"log_writer.py","C:\IOTEC\NUCLEO_CONSOLIDADO\LABORATORIO\log_writer.py","60","False","False","False","False","False","False","False","False","False","0","1"
"lucro.01.py","C:\IOTEC\NUCLEO_CONSOLIDADO\LABORATORIO\lucro.01.py","10","False","False","False","False","False","False","False","False","False","0","0"
"main.py","C:\IOTEC\NUCLEO_CONSOLIDADO\LABORATORIO\main.py","54","False","False","False","False","False","False","False","False","False","0","0"
"MALWARE.py","C:\IOTEC\NUCLEO_CONSOLIDADO\LABORATORIO\MALWARE.py","28","False","False","False","False","False","False","False","False","False","0","2"
"manifesto.entradas.py","C:\IOTEC\NUCLEO_CONSOLIDADO\LABORATORIO\manifesto.entradas.py","14","False","False","False","False","False","False","False","False","False","0","1"
"Mapa.Digital.Multicamadas.py","C:\IOTEC\NUCLEO_CONSOLIDADO\LABORATORIO\Mapa.Digital.Multicamadas.py","74","False","False","False","False","False","False","False","False","False","1","3"
"MAPA_DO_ECOSSISTEMA.py","C:\IOTEC\NUCLEO_CONSOLIDADO\LABORATORIO\MAPA_DO_ECOSSISTEMA.py","10","False","False","False","False","False","False","False","False","False","0","0"
"mares.de.dados.py","C:\IOTEC\NUCLEO_CONSOLIDADO\LABORATORIO\mares.de.dados.py","103","False","False","False","False","False","False","False","False","False","1","3"
"margin.py","C:\IOTEC\NUCLEO_CONSOLIDADO\LABORATORIO\margin.py","20","False","False","False","False","False","False","False","False","False","0","0"
"Martim.Voador.py","C:\IOTEC\NUCLEO_CONSOLIDADO\LABORATORIO\Martim.Voador.py","108","False","False","False","False","False","False","False","False","False","0","6"
"memoria_cliente.py","C:\IOTEC\NUCLEO_CONSOLIDADO\LABORATORIO\memoria_cliente.py","35","False","False","False","False","False","False","False","False","False","0","1"
"MEMORIA_DE_PERFORMACE.py","C:\IOTEC\NUCLEO_CONSOLIDADO\LABORATORIO\MEMORIA_DE_PERFORMACE.py","133","False","False","False","False","False","False","False","False","False","0","5"
"mensagem_automatica.py","C:\IOTEC\NUCLEO_CONSOLIDADO\LABORATORIO\mensagem_automatica.py","25","False","False","False","False","False","False","False","False","False","0","1"
"midas.py","C:\IOTEC\NUCLEO_CONSOLIDADO\LABORATORIO\midas.py","128","False","False","False","False","False","False","False","False","False","1","2"
"Minerador.Digital.py","C:\IOTEC\NUCLEO_CONSOLIDADO\LABORATORIO\Minerador.Digital.py","86","False","False","False","False","False","False","False","False","False","1","3"
"minerao.digital.py","C:\IOTEC\NUCLEO_CONSOLIDADO\LABORATORIO\minerao.digital.py","37","False","False","False","False","False","False","False","False","False","1","4"
"miner_nucleus.py","C:\IOTEC\NUCLEO_CONSOLIDADO\LABORATORIO\miner_nucleus.py","209","False","False","False","False","False","False","False","False","False","1","3"
"models.py","C:\IOTEC\NUCLEO_CONSOLIDADO\LABORATORIO\models.py","53","False","False","False","False","False","False","False","False","False","1","1"
"MODO.EXPANSO.ATIVO.py","C:\IOTEC\NUCLEO_CONSOLIDADO\LABORATORIO\MODO.EXPANSO.ATIVO.py","12","False","False","False","False","False","False","False","False","False","0","0"
"Modo.Sabio.py.py","C:\IOTEC\NUCLEO_CONSOLIDADO\LABORATORIO\Modo.Sabio.py.py","54","False","False","False","False","True","False","False","False","False","0","0"
"module.py","C:\IOTEC\NUCLEO_CONSOLIDADO\LABORATORIO\module.py","79","False","False","False","False","False","False","False","False","False","1","2"
"MODULO.ALDEIA.DO.AR.py","C:\IOTEC\NUCLEO_CONSOLIDADO\LABORATORIO\MODULO.ALDEIA.DO.AR.py","22","False","False","False","False","False","False","False","False","False","0","0"
"modulo_exemplo.py","C:\IOTEC\NUCLEO_CONSOLIDADO\LABORATORIO\modulo_exemplo.py","17","False","False","False","False","False","False","False","False","False","0","1"
"modulo_interface.py","C:\IOTEC\NUCLEO_CONSOLIDADO\LABORATORIO\modulo_interface.py","135","False","False","False","False","False","False","False","False","False","0","3"
"monitoramento.py","C:\IOTEC\NUCLEO_CONSOLIDADO\LABORATORIO\monitoramento.py","100","False","False","False","False","False","False","False","False","False","0","2"
"montar_texto.py","C:\IOTEC\NUCLEO_CONSOLIDADO\LABORATORIO\montar_texto.py","25","False","False","False","False","False","False","False","False","False","0","1"
"MOTOR_DE_SIMILARIDADE.py","C:\IOTEC\NUCLEO_CONSOLIDADO\LABORATORIO\MOTOR_DE_SIMILARIDADE.py","126","False","False","False","False","False","False","False","False","False","0","1"
"MOTOR_DE_SIMILARIDADE_AVANADO.py","C:\IOTEC\NUCLEO_CONSOLIDADO\LABORATORIO\MOTOR_DE_SIMILARIDADE_AVANADO.py","161","False","False","False","False","False","False","False","False","False","0","1"
"motor_producao.py","C:\IOTEC\NUCLEO_CONSOLIDADO\LABORATORIO\motor_producao.py","122","False","False","False","False","False","False","False","False","False","0","3"
"MOTOR_SEMANTICO.py","C:\IOTEC\NUCLEO_CONSOLIDADO\LABORATORIO\MOTOR_SEMANTICO.py","1076","False","False","False","False","False","False","False","False","False","1","7"
"MOTOR_SEMANTICO_COM_SCORE_DE_RELEVANCIA.py","C:\IOTEC\NUCLEO_CONSOLIDADO\LABORATORIO\MOTOR_SEMANTICO_COM_SCORE_DE_RELEVANCIA.py","777","False","False","False","False","False","False","False","False","False","1","7"
"MOTOR_SEMANTICO_EMPRESARIAL_INTELIGENTE.py","C:\IOTEC\NUCLEO_CONSOLIDADO\LABORATORIO\MOTOR_SEMANTICO_EMPRESARIAL_INTELIGENTE.py","1021","False","False","False","False","False","False","False","False","False","1","10"
"Movimentao.Atpica.py","C:\IOTEC\NUCLEO_CONSOLIDADO\LABORATORIO\Movimentao.Atpica.py","18","False","False","False","False","False","False","False","False","False","0","0"
"ms.py","C:\IOTEC\NUCLEO_CONSOLIDADO\LABORATORIO\ms.py","6","False","False","False","False","False","False","False","False","False","0","0"
"msg_cliente.py","C:\IOTEC\NUCLEO_CONSOLIDADO\LABORATORIO\msg_cliente.py","16","False","False","False","False","False","False","False","False","False","0","0"
"NAVEGACAO_DE_OPORTUNIDADES.py","C:\IOTEC\NUCLEO_CONSOLIDADO\LABORATORIO\NAVEGACAO_DE_OPORTUNIDADES.py","142","False","False","False","False","False","False","False","False","False","0","3"
"Ncleo.IA.VIVA.py","C:\IOTEC\NUCLEO_CONSOLIDADO\LABORATORIO\Ncleo.IA.VIVA.py","155","False","False","False","False","False","False","False","False","False","1","6"
"NCLEO_CENTRAL.py","C:\IOTEC\NUCLEO_CONSOLIDADO\LABORATORIO\NCLEO_CENTRAL.py","109","True","False","False","False","False","False","False","False","False","0","2"
"Neo_CompleX_Nova_Ia_Pasta_Mestre.py","C:\IOTEC\NUCLEO_CONSOLIDADO\LABORATORIO\Neo_CompleX_Nova_Ia_Pasta_Mestre.py","67","False","False","False","False","False","False","False","False","False","0","0"
"Neo_CompleX_Nova_Ia_Placa_Mae.py","C:\IOTEC\NUCLEO_CONSOLIDADO\LABORATORIO\Neo_CompleX_Nova_Ia_Placa_Mae.py","161","False","False","False","False","False","False","False","False","False","0","9"
"Neo_System_Core.py","C:\IOTEC\NUCLEO_CONSOLIDADO\LABORATORIO\Neo_System_Core.py","67","False","False","False","False","False","False","False","False","False","0","0"
"NODE_CHECK.py","C:\IOTEC\NUCLEO_CONSOLIDADO\LABORATORIO\NODE_CHECK.py","127","False","False","False","False","False","False","False","False","False","0","0"
